Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome Fragment,Order within Fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Lactobacillus_crispatus__UMB0803__GCA_002861765.1,Lactobacillus_crispatus__UMB6887__GCA_030216545.1,Lactobacillus_crispatus__UMB7805__GCA_030226265.1,Lactobacillus_crispatus__UMB8929B__GCA_030230695.1
group_264,,hypothetical protein,4,4,1.0,20,21,,,,1212,1212,1212.0,HJHFJAOG_00215,MLMIAKCI_00332,AOHABJFI_00875,LCPJMJGF_01225
dnaI,dnaI,Replicative helicase loader DnaI,4,4,1.0,20,20,,,,909,909,909.0,HJHFJAOG_00233,MLMIAKCI_00350,AOHABJFI_01715,LCPJMJGF_01242
polA,polA,DNA polymerase I,4,4,1.0,20,19,,,,2664,2664,2664.0,HJHFJAOG_00228,MLMIAKCI_00345,AOHABJFI_01720,LCPJMJGF_01237
group_262,,hypothetical protein,4,4,1.0,20,17,,,,1218,1218,1218.0,HJHFJAOG_00204,MLMIAKCI_00321,AOHABJFI_00886,LCPJMJGF_01214
group_261,,hypothetical protein,4,4,1.0,20,16,,,,978,978,978.0,HJHFJAOG_00222,MLMIAKCI_00339,AOHABJFI_00867,LCPJMJGF_01232
yhaM,yhaM,3'-5' exoribonuclease YhaM,4,4,1.0,20,15,,,,978,978,978.0,HJHFJAOG_00206,MLMIAKCI_00323,AOHABJFI_00884,LCPJMJGF_01216
group_260,,hypothetical protein,4,4,1.0,20,14,,,,111,228,140.25,HJHFJAOG_00217,MLMIAKCI_00334,AOHABJFI_00873,LCPJMJGF_01227
group_259,,hypothetical protein,4,4,1.0,20,13,,,,780,780,780.0,HJHFJAOG_00208,MLMIAKCI_00325,AOHABJFI_00882,LCPJMJGF_01218
mutM,mutM,Formamidopyrimidine-DNA glycosylase,4,4,1.0,20,12,,,,828,828,828.0,HJHFJAOG_00229,MLMIAKCI_00346,AOHABJFI_01719,LCPJMJGF_01238
dnaB_1,dnaB_1,Replicative helicase loading/DNA remodeling protein DnaB,4,4,1.0,20,11,,,,1335,1335,1335.0,HJHFJAOG_00232,MLMIAKCI_00349,AOHABJFI_01716,LCPJMJGF_01241
group_258,,hypothetical protein,4,4,1.0,20,10,,,,351,351,351.0,HJHFJAOG_00203,MLMIAKCI_00320,AOHABJFI_00887,LCPJMJGF_01213
qmcA,qmcA;,Protein QmcA;hypothetical protein,4,7,1.75,20,9,,,,189,885,503.14285714285717,HJHFJAOG_00226;HJHFJAOG_00227,MLMIAKCI_00343;MLMIAKCI_00344,AOHABJFI_01721;AOHABJFI_01722,LCPJMJGF_01236
pbp2a,pbp2a,Penicillin-binding protein 2a,4,4,1.0,20,8,,,,2058,2058,2058.0,HJHFJAOG_00202,MLMIAKCI_00319,AOHABJFI_00888,LCPJMJGF_01212
group_257,,hypothetical protein,4,4,1.0,20,7,,,,1479,1482,1481.25,HJHFJAOG_00209,MLMIAKCI_00326,AOHABJFI_00881,LCPJMJGF_01219
murC,murC,UDP-N-acetylmuramate--L-alanine ligase,4,4,1.0,20,6,,,,1314,1314,1314.0,HJHFJAOG_00220,MLMIAKCI_00337,AOHABJFI_00869,LCPJMJGF_01230
ecsA,ecsA,ABC-type transporter ATP-binding protein EcsA,4,4,1.0,20,5,,,,744,744,744.0,HJHFJAOG_00214,MLMIAKCI_00331,AOHABJFI_00876,LCPJMJGF_01224
thrS,thrS,Threonine--tRNA ligase,4,4,1.0,20,4,,,,1935,1935,1935.0,HJHFJAOG_00234,MLMIAKCI_00351,AOHABJFI_01714,LCPJMJGF_01243
group_256,,hypothetical protein,4,4,1.0,20,3,,,,975,981,979.5,HJHFJAOG_00224,MLMIAKCI_00341,AOHABJFI_01724,LCPJMJGF_01234
group_255,,hypothetical protein,4,4,1.0,20,2,,,,357,357,357.0,HJHFJAOG_00212,MLMIAKCI_00329,AOHABJFI_00878,LCPJMJGF_01222
coaE,coaE,Dephospho-CoA kinase,4,4,1.0,20,1,,,,603,603,603.0,HJHFJAOG_00230,MLMIAKCI_00347,AOHABJFI_01718,LCPJMJGF_01239
group_253,,hypothetical protein,4,5,1.25,18,4,,,,246,540,429.0,HJHFJAOG_00190,MLMIAKCI_01940;MLMIAKCI_01939,AOHABJFI_00349,LCPJMJGF_00256
group_252,,hypothetical protein,4,4,1.0,18,3,,,,204,204,204.0,HJHFJAOG_00191,MLMIAKCI_01938,AOHABJFI_00348,LCPJMJGF_00255
group_251,,hypothetical protein,4,4,1.0,18,2,,,,525,525,525.0,HJHFJAOG_00189,MLMIAKCI_01941,AOHABJFI_00350,LCPJMJGF_00257
menA_1,menA_1,14-dihydroxy-2-naphthoate octaprenyltransferase,4,4,1.0,18,1,,,,879,879,879.0,HJHFJAOG_00192,MLMIAKCI_01937,AOHABJFI_00430,LCPJMJGF_00254
group_250,,hypothetical protein,4,4,1.0,17,19,,,,654,654,654.0,HJHFJAOG_01259,MLMIAKCI_02116,AOHABJFI_02302,LCPJMJGF_02021
lemA,lemA,Protein LemA,4,4,1.0,17,18,,,,561,561,561.0,HJHFJAOG_01255,MLMIAKCI_02112,AOHABJFI_02211,LCPJMJGF_02017
gla,gla,Glycerol facilitator-aquaporin gla,4,4,1.0,17,17,,,,753,753,753.0,HJHFJAOG_01263,MLMIAKCI_00421,AOHABJFI_00244,LCPJMJGF_00262
group_249,,hypothetical protein,4,4,1.0,17,16,,,,942,942,942.0,HJHFJAOG_01257,MLMIAKCI_02114,AOHABJFI_02213,LCPJMJGF_02019
group_247,,hypothetical protein,4,4,1.0,17,14,,,,1779,1779,1779.0,HJHFJAOG_01252,MLMIAKCI_02109,AOHABJFI_02208,LCPJMJGF_02014
group_246,,hypothetical protein,4,4,1.0,17,13,,,,735,735,735.0,HJHFJAOG_00188,MLMIAKCI_02118,AOHABJFI_02304,LCPJMJGF_02023
htpX,htpX,Protease HtpX,4,4,1.0,17,10,,,,897,897,897.0,HJHFJAOG_01256,MLMIAKCI_02113,AOHABJFI_02212,LCPJMJGF_02018
pspB_1,pspB_1,Putative phosphoserine phosphatase 2,4,4,1.0,17,9,,,,567,567,567.0,HJHFJAOG_00352,MLMIAKCI_00420,AOHABJFI_00243,LCPJMJGF_00263
group_244,,hypothetical protein,4,4,1.0,17,8,,,,405,405,405.0,HJHFJAOG_01253,MLMIAKCI_02110,AOHABJFI_02209,LCPJMJGF_02015
group_243,,hypothetical protein,4,4,1.0,17,7,,,,123,123,123.0,HJHFJAOG_01264,MLMIAKCI_00422,AOHABJFI_00245,LCPJMJGF_00261
group_242,,hypothetical protein,4,4,1.0,17,6,,,,1128,1128,1128.0,HJHFJAOG_00187,MLMIAKCI_02119,AOHABJFI_02305,LCPJMJGF_02024
ybiR,ybiR,Inner membrane protein YbiR,4,4,1.0,17,4,,,,1107,1107,1107.0,HJHFJAOG_01254,MLMIAKCI_02111,AOHABJFI_02210,LCPJMJGF_02016
group_240,,hypothetical protein,4,4,1.0,17,3,,,,141,141,141.0,HJHFJAOG_01251,MLMIAKCI_02108,AOHABJFI_02207,LCPJMJGF_02013
pip,pip,Proline iminopeptidase,4,4,1.0,17,2,,,,882,882,882.0,HJHFJAOG_01260,MLMIAKCI_02117,AOHABJFI_02303,LCPJMJGF_02022
ykoD_1,ykoD_1,Putative HMP/thiamine import ATP-binding protein YkoD,4,4,1.0,17,1,,,,1353,1353,1353.0,HJHFJAOG_01258,MLMIAKCI_02115,AOHABJFI_02301,LCPJMJGF_02020
hpt_2~~~hpt_1,hpt_2;hpt_1,Hypoxanthine-guanine phosphoribosyltransferase,4,4,1.0,16,9,,,,534,534,534.0,HJHFJAOG_01461,MLMIAKCI_02321,AOHABJFI_02176,LCPJMJGF_00817
group_239,,hypothetical protein,4,4,1.0,16,8,,,,2148,2157,2152.5,HJHFJAOG_01459,MLMIAKCI_02319,AOHABJFI_02174,LCPJMJGF_00819
group_238,,hypothetical protein,4,4,1.0,16,7,,,,564,567,564.75,HJHFJAOG_01460,MLMIAKCI_02320,AOHABJFI_02175,LCPJMJGF_00818
group_236,,hypothetical protein,4,4,1.0,16,5,,,,543,543,543.0,HJHFJAOG_00184,MLMIAKCI_00405,AOHABJFI_02177,LCPJMJGF_00816
group_234,,hypothetical protein,4,4,1.0,16,3,,,,834,834,834.0,HJHFJAOG_00185,MLMIAKCI_00406,AOHABJFI_02178,LCPJMJGF_00815
group_232,,hypothetical protein,4,4,1.0,15,132,,,,159,159,159.0,HJHFJAOG_01285,MLMIAKCI_01659,AOHABJFI_01438,LCPJMJGF_02049
lacA,lacA,Galactoside O-acetyltransferase,4,4,1.0,15,130,,,,615,615,615.0,HJHFJAOG_01348,MLMIAKCI_00546,AOHABJFI_01513,LCPJMJGF_00346
group_228,,hypothetical protein,4,4,1.0,15,127,,,,438,438,438.0,HJHFJAOG_01281,MLMIAKCI_00533,AOHABJFI_01442,LCPJMJGF_00358
clpY,clpY,ATP-dependent protease ATPase subunit ClpY,4,4,1.0,15,124,,,,1398,1398,1398.0,HJHFJAOG_01075,MLMIAKCI_01022,AOHABJFI_01548,LCPJMJGF_00325
xerC_3,xerC_3,Tyrosine recombinase XerC,4,4,1.0,15,122,,,,816,816,816.0,HJHFJAOG_00968,MLMIAKCI_00562,AOHABJFI_01501,LCPJMJGF_00330
pepV,pepV,Beta-Ala-Xaa dipeptidase,4,4,1.0,15,120,,,,1407,1407,1407.0,HJHFJAOG_00963,MLMIAKCI_00557,AOHABJFI_01506,LCPJMJGF_00335
group_223,,hypothetical protein,4,4,1.0,15,118,,,,633,633,633.0,HJHFJAOG_01984,MLMIAKCI_00548,AOHABJFI_02292,LCPJMJGF_00344
group_221,,hypothetical protein,4,4,1.0,15,116,,,,1203,1302,1252.5,HJHFJAOG_01288,MLMIAKCI_01662,AOHABJFI_01435,LCPJMJGF_02046
group_220,,hypothetical protein,4,4,1.0,15,115,,,,2094,2094,2094.0,HJHFJAOG_01286,MLMIAKCI_01660,AOHABJFI_01437,LCPJMJGF_02048
yvbK,yvbK,putative N-acetyltransferase YvbK,4,4,1.0,15,113,,,,450,450,450.0,HJHFJAOG_01349,MLMIAKCI_00547,AOHABJFI_01512,LCPJMJGF_00345
group_214,,hypothetical protein,4,4,1.0,15,108,,,,453,453,453.0,HJHFJAOG_00347,MLMIAKCI_00551,AOHABJFI_02289,LCPJMJGF_00341
pdxK,pdxK,Pyridoxine/pyridoxal/pyridoxamine kinase,4,4,1.0,15,107,,,,831,831,831.0,HJHFJAOG_01346,MLMIAKCI_00544,AOHABJFI_01515,LCPJMJGF_00348
group_212,,hypothetical protein,4,6,1.5,15,105,,,,279,693,428.0,HJHFJAOG_01079;HJHFJAOG_01078,MLMIAKCI_02029;MLMIAKCI_02030,AOHABJFI_01500,LCPJMJGF_00329
group_211,,hypothetical protein,4,4,1.0,15,104,,,,456,456,456.0,HJHFJAOG_01343,MLMIAKCI_00541,AOHABJFI_01518,LCPJMJGF_00351
ycaM_1,ycaM_1,Inner membrane transporter YcaM,4,4,1.0,15,103,,,,1473,1473,1473.0,HJHFJAOG_00961,MLMIAKCI_00555,AOHABJFI_01508,LCPJMJGF_00337
rbgA,rbgA,Ribosome biogenesis GTPase A,4,4,1.0,15,101,,,,840,840,840.0,HJHFJAOG_01068,MLMIAKCI_01015,AOHABJFI_01555,LCPJMJGF_00318
group_208,,hypothetical protein,4,4,1.0,15,99,,,,849,849,849.0,HJHFJAOG_01070,MLMIAKCI_01017,AOHABJFI_01553,LCPJMJGF_00320
group_206,,hypothetical protein,4,4,1.0,15,97,,,,300,426,394.5,HJHFJAOG_01065,MLMIAKCI_01012,AOHABJFI_01558,LCPJMJGF_00315
group_203,,hypothetical protein,4,4,1.0,15,94,,,,666,666,666.0,HJHFJAOG_01062,MLMIAKCI_01009,AOHABJFI_01561,LCPJMJGF_00312
sacP,sacP;,PTS system sucrose-specific EIIBC component;hypothetical protein,4,5,1.25,15,91,,,,765,1935,1533.0,HJHFJAOG_01339,MLMIAKCI_00537;MLMIAKCI_00536,AOHABJFI_01522,LCPJMJGF_00355
group_197,,hypothetical protein,4,4,1.0,15,86,,,,216,216,216.0,0_refound_4,1_refound_17,2_refound_31,LCPJMJGF_00316
group_195,,DegV domain-containing protein,4,4,1.0,15,84,,,,834,852,847.5,HJHFJAOG_01063,MLMIAKCI_01010,AOHABJFI_01560,LCPJMJGF_00313
group_194,,hypothetical protein,4,4,1.0,15,82,,,,501,501,501.0,HJHFJAOG_01059,MLMIAKCI_01006,AOHABJFI_01619,LCPJMJGF_00309
treA,treA,Trehalose-6-phosphate hydrolase,4,4,1.0,15,81,,,,1668,1668,1668.0,HJHFJAOG_01337,MLMIAKCI_00534,AOHABJFI_01524,LCPJMJGF_00357
group_193,,hypothetical protein,4,4,1.0,15,80,,,,231,231,231.0,HJHFJAOG_00965,MLMIAKCI_00559,AOHABJFI_01504,LCPJMJGF_00333
yokD,yokD,SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD,4,4,1.0,15,79,,,,816,894,855.0,HJHFJAOG_00183,MLMIAKCI_00221,AOHABJFI_01622,LCPJMJGF_00306
group_192,,hypothetical protein,4,4,1.0,15,78,,,,504,504,504.0,HJHFJAOG_00236,MLMIAKCI_00224,AOHABJFI_01625,LCPJMJGF_00303
group_191,,hypothetical protein,4,4,1.0,15,77,,,,507,507,507.0,HJHFJAOG_00962,MLMIAKCI_00556,AOHABJFI_01507,LCPJMJGF_00336
fluC1,fluC1,Fluoride-specific ion channel FluC 1,4,4,1.0,15,76,,,,339,399,384.0,HJHFJAOG_00967,MLMIAKCI_00561,AOHABJFI_01502,LCPJMJGF_00331
group_190,,hypothetical protein,4,4,1.0,15,75,,,,885,885,885.0,HJHFJAOG_01060,MLMIAKCI_01007,AOHABJFI_01563,LCPJMJGF_00310
hsdM,hsdM,Type I restriction enzyme EcoKI methylase subunit,4,4,1.0,15,73,,,,1452,1458,1455.0,HJHFJAOG_01290,MLMIAKCI_01663,AOHABJFI_01433,LCPJMJGF_02045
recQ,recQ,ATP-dependent DNA helicase RecQ,4,4,1.0,15,72,,,,1770,1770,1770.0,HJHFJAOG_00958,MLMIAKCI_00552,AOHABJFI_01511,LCPJMJGF_00340
group_188,,hypothetical protein;putative transporter,4,7,1.75,15,71,,,,255,1311,610.2857142857143,HJHFJAOG_01058,MLMIAKCI_00220;MLMIAKCI_01005,AOHABJFI_01621;AOHABJFI_01620,LCPJMJGF_00307;LCPJMJGF_00308
group_185,,hypothetical protein,4,4,1.0,15,68,,,,366,366,366.0,HJHFJAOG_01283,MLMIAKCI_01657,AOHABJFI_01440,LCPJMJGF_02051
lacX,lacX,Protein LacX plasmid,4,4,1.0,15,67,,,,897,897,897.0,HJHFJAOG_01076,MLMIAKCI_01023,AOHABJFI_01497,LCPJMJGF_00326
group_184,,hypothetical protein,4,4,1.0,15,66,,,,231,231,231.0,HJHFJAOG_01064,MLMIAKCI_01011,AOHABJFI_01559,LCPJMJGF_00314
hslV,hslV,ATP-dependent protease subunit HslV,4,4,1.0,15,65,,,,525,525,525.0,HJHFJAOG_01074,MLMIAKCI_01021,AOHABJFI_01549,LCPJMJGF_00324
dap,dap,D-aminopeptidase,4,4,1.0,15,64,,,,1200,1200,1200.0,HJHFJAOG_01347,MLMIAKCI_00545,AOHABJFI_01514,LCPJMJGF_00347
cca,cca,CCA-adding enzyme,4,4,1.0,15,63,,,,1200,1200,1200.0,HJHFJAOG_01061,MLMIAKCI_01008,AOHABJFI_01562,LCPJMJGF_00311
group_182,,hypothetical protein,4,4,1.0,15,60,,,,1206,1206,1206.0,HJHFJAOG_01344,MLMIAKCI_00542,AOHABJFI_01517,LCPJMJGF_00350
rarA_1~~~rarA_2,rarA_1;rarA_2,Replication-associated recombination protein A,4,4,1.0,15,58,,,,1209,1263,1249.5,HJHFJAOG_01341,MLMIAKCI_00539,AOHABJFI_01520,LCPJMJGF_00353
xerC_4,xerC_4,Tyrosine recombinase XerC,4,4,1.0,15,54,,,,909,909,909.0,HJHFJAOG_01073,MLMIAKCI_01020,AOHABJFI_01550,LCPJMJGF_00323
cpdA_1,cpdA_1,3'5'-cyclic adenosine monophosphate phosphodiesterase CpdA,4,4,1.0,15,51,,,,1227,1227,1227.0,HJHFJAOG_01284,MLMIAKCI_01658,AOHABJFI_01439,LCPJMJGF_02050
treR,treR,HTH-type transcriptional regulator TreR,4,4,1.0,15,50,,,,726,726,726.0,HJHFJAOG_01338,MLMIAKCI_00535,AOHABJFI_01523,LCPJMJGF_00356
fluC2,fluC2,Fluoride-specific ion channel FluC 2,4,4,1.0,15,49,,,,378,378,378.0,HJHFJAOG_00966,MLMIAKCI_00560,AOHABJFI_01503,LCPJMJGF_00332
odcI,odcI,Inducible ornithine decarboxylase,4,4,1.0,15,43,,,,2088,2088,2088.0,HJHFJAOG_00960,MLMIAKCI_00554,AOHABJFI_01509,LCPJMJGF_00338
topA,topA,DNA topoisomerase 1,4,4,1.0,15,41,,,,2112,2112,2112.0,HJHFJAOG_01071,MLMIAKCI_01018,AOHABJFI_01552,LCPJMJGF_00321
group_171,,hypothetical protein,4,7,1.75,15,40,,,,357,825,537.4285714285714,HJHFJAOG_01066;HJHFJAOG_01067,MLMIAKCI_01013;MLMIAKCI_01014,AOHABJFI_01556;AOHABJFI_01557,LCPJMJGF_00317
group_168,,hypothetical protein,4,4,1.0,15,37,,,,1260,1260,1260.0,HJHFJAOG_00959,MLMIAKCI_00553,AOHABJFI_01510,LCPJMJGF_00339
rnhB,rnhB,Ribonuclease HII,4,4,1.0,15,34,,,,753,753,753.0,HJHFJAOG_01069,MLMIAKCI_01016,AOHABJFI_01554,LCPJMJGF_00319
group_165,,hypothetical protein,4,4,1.0,15,33,,,,1278,1278,1278.0,HJHFJAOG_01282,MLMIAKCI_01656,AOHABJFI_01441,LCPJMJGF_00359
pepT_1,pepT_1,Peptidase T,4,4,1.0,15,32,,,,1284,1284,1284.0,HJHFJAOG_01342,MLMIAKCI_00540,AOHABJFI_01519,LCPJMJGF_00352
group_157,,hypothetical protein,4,4,1.0,15,24,,,,567,567,567.0,HJHFJAOG_01345,MLMIAKCI_00543,AOHABJFI_01516,LCPJMJGF_00349
spx_1,spx_1,Global transcriptional regulator Spx,4,4,1.0,15,23,,,,402,402,402.0,HJHFJAOG_01340,MLMIAKCI_00538,AOHABJFI_01521,LCPJMJGF_00354
uvrA_2,uvrA_2,UvrABC system protein A,4,4,1.0,15,21,,,,2514,2514,2514.0,HJHFJAOG_01986,MLMIAKCI_00550,AOHABJFI_02290,LCPJMJGF_00342
group_154,,hypothetical protein,4,4,1.0,15,19,,,,765,765,765.0,HJHFJAOG_00182,MLMIAKCI_00222,AOHABJFI_01623,LCPJMJGF_00305
trmFO,trmFO,Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO,4,4,1.0,15,14,,,,1317,1317,1317.0,HJHFJAOG_01072,MLMIAKCI_01019,AOHABJFI_01551,LCPJMJGF_00322
rocE,rocE,Amino-acid permease RocE,4,4,1.0,15,12,,,,777,777,777.0,HJHFJAOG_00964,MLMIAKCI_00558,AOHABJFI_01505,LCPJMJGF_00334
hsdR,hsdR,Type I restriction enzyme EcoKI endonuclease subunit,4,4,1.0,15,8,,,,3219,3219,3219.0,HJHFJAOG_01287,MLMIAKCI_01661,AOHABJFI_01436,LCPJMJGF_02047
mmuM,mmuM,Homocysteine S-methyltransferase,4,4,1.0,15,5,,,,990,990,990.0,HJHFJAOG_01985,MLMIAKCI_00549,AOHABJFI_02291,LCPJMJGF_00343
ytbE,;ytbE,Aldo-keto reductase/MSMEI_2347;putative oxidoreductase YtbE,4,6,1.5,15,2,,,,264,822,503.0,HJHFJAOG_01077,MLMIAKCI_01024,AOHABJFI_01498;AOHABJFI_01499,LCPJMJGF_00328;LCPJMJGF_00327
group_142,,Aldo-keto reductase/MSMEI_2347,4,4,1.0,14,3,,,,837,837,837.0,HJHFJAOG_00179,MLMIAKCI_00413,AOHABJFI_00177,LCPJMJGF_00246
group_141,,hypothetical protein,4,4,1.0,14,2,,,,273,273,273.0,HJHFJAOG_00178,MLMIAKCI_00414,AOHABJFI_00176,LCPJMJGF_00245
group_140,,hypothetical protein,4,4,1.0,14,1,,,,471,471,471.0,HJHFJAOG_00180,MLMIAKCI_00412,AOHABJFI_00178,LCPJMJGF_00247
yjeM_3,yjeM_3,Inner membrane transporter YjeM,4,4,1.0,9,39,,,,1497,1497,1497.0,HJHFJAOG_01712,MLMIAKCI_01148,AOHABJFI_01683,LCPJMJGF_01253
ackA_4~~~ackA_3~~~ackA_1,ackA_4;ackA_3;ackA_1,Acetate kinase,4,6,1.5,9,38,,,,213,1200,714.5,HJHFJAOG_01711;HJHFJAOG_01710,MLMIAKCI_01149,AOHABJFI_01684,LCPJMJGF_01251;LCPJMJGF_01252
lacM,lacM,Beta-galactosidase small subunit,4,4,1.0,9,37,,,,951,954,953.25,HJHFJAOG_01235,MLMIAKCI_01551,AOHABJFI_01447,LCPJMJGF_01537
ywaC,ywaC,GTP pyrophosphokinase YwaC,4,4,1.0,9,35,,,,561,615,587.25,HJHFJAOG_01723,MLMIAKCI_01138,AOHABJFI_01672,LCPJMJGF_01263
group_133,,hypothetical protein,4,5,1.25,9,33,,,,594,1500,1197.0,HJHFJAOG_01715;HJHFJAOG_01714,MLMIAKCI_01146,AOHABJFI_01680,LCPJMJGF_01254
lacZ,lacZ,Beta-galactosidase LacZ,4,4,1.0,9,31,,,,2004,2007,2004.75,HJHFJAOG_01241,MLMIAKCI_01547,AOHABJFI_01451,LCPJMJGF_01275
group_131,,hypothetical protein,4,4,1.0,9,30,,,,405,405,405.0,HJHFJAOG_01718,MLMIAKCI_01143,AOHABJFI_01677,LCPJMJGF_01259
cytR~~~ccpA_1,cytR;ccpA_1,HTH-type transcriptional repressor CytR;Catabolite control protein A,4,4,1.0,9,28,,,,957,957,957.0,HJHFJAOG_00198,MLMIAKCI_01131,AOHABJFI_00228,LCPJMJGF_01270
group_130,,hypothetical protein,4,4,1.0,9,27,,,,663,663,663.0,HJHFJAOG_00167,MLMIAKCI_00129,AOHABJFI_01856,LCPJMJGF_01246
dapE_1~~~dapE_2~~~dapE,dapE_1;dapE_2;dapE,putative succinyl-diaminopimelate desuccinylase,4,6,1.5,9,26,,,,411,1074,717.0,HJHFJAOG_00170;HJHFJAOG_00171,MLMIAKCI_00133;MLMIAKCI_00132,AOHABJFI_01686,LCPJMJGF_01249
lacR_1~~~lacR,lacR_1;lacR,HTH-type transcriptional regulator LacR,4,4,1.0,9,25,,,,1005,1008,1005.75,HJHFJAOG_01238,MLMIAKCI_01549,AOHABJFI_01449,LCPJMJGF_01535
group_129,,hypothetical protein,4,4,1.0,9,24,,,,234,234,234.0,HJHFJAOG_00199,MLMIAKCI_01130,AOHABJFI_00227,LCPJMJGF_01271
czcR~~~trcR_2~~~trcR_1,czcR;trcR_2;trcR_1,Transcriptional activator protein CzcR;Transcriptional regulatory protein TrcR,4,6,1.5,9,21,,,,228,666,444.0,HJHFJAOG_01722,MLMIAKCI_01139;MLMIAKCI_01140,AOHABJFI_01674;AOHABJFI_01673,LCPJMJGF_01262
lacR_2~~~melR,lacR_2;melR,HTH-type transcriptional regulator LacR;HTH-type transcriptional repressor MelR,4,4,1.0,9,18,,,,453,1032,887.25,HJHFJAOG_01231,MLMIAKCI_01555,AOHABJFI_01443,LCPJMJGF_01541
group_125,,hypothetical protein,4,4,1.0,9,17,,,,591,591,591.0,HJHFJAOG_01232,MLMIAKCI_01554,AOHABJFI_01444,LCPJMJGF_01540
lacL~~~lacL_1~~~lacL_2,lacL;lacL_1;lacL_2,Beta-galactosidase large subunit,4,5,1.25,9,15,,,,456,1881,1491.0,HJHFJAOG_01237;HJHFJAOG_01236,MLMIAKCI_01550,AOHABJFI_01448,LCPJMJGF_01536
lacS~~~lacS_1~~~lacS_2,lacS;lacS_1;lacS_2,Lactose permease,4,5,1.25,9,14,,,,738,1920,1538.4,HJHFJAOG_01239;HJHFJAOG_01240,MLMIAKCI_01548,AOHABJFI_01450,LCPJMJGF_01276
group_123,,hypothetical protein,4,4,1.0,9,13,,,,513,513,513.0,HJHFJAOG_01717,MLMIAKCI_01144,AOHABJFI_01678,LCPJMJGF_01258
sasA_3~~~baeS~~~sasA_4,;sasA_3;baeS;sasA_4,hypothetical protein;Adaptive-response sensory-kinase SasA;Signal transduction histidine-protein kinase BaeS,4,5,1.25,9,12,,,,582,1278,1023.0,HJHFJAOG_01720;HJHFJAOG_01721,MLMIAKCI_01141,AOHABJFI_01675,LCPJMJGF_01261
msmE_1,msmE_1,Multiple sugar-binding protein,4,4,1.0,9,11,,,,792,1257,1024.5,HJHFJAOG_00197,MLMIAKCI_01132,AOHABJFI_00229,LCPJMJGF_01269
group_122,,hypothetical protein,4,4,1.0,9,9,,,,876,876,876.0,HJHFJAOG_01233,MLMIAKCI_01553,AOHABJFI_01445,LCPJMJGF_01539
galK_1,galK_1,Galactokinase,4,4,1.0,9,8,,,,1164,1164,1164.0,HJHFJAOG_01242,MLMIAKCI_01546,AOHABJFI_01452,LCPJMJGF_01274
galE,galE,UDP-glucose 4-epimerase,4,4,1.0,9,6,,,,993,993,993.0,HJHFJAOG_01234,MLMIAKCI_01552,AOHABJFI_01446,LCPJMJGF_01538
galT,galT,Galactose-1-phosphate uridylyltransferase,4,4,1.0,9,5,,,,1470,1470,1470.0,HJHFJAOG_01243,MLMIAKCI_01545,AOHABJFI_01453,LCPJMJGF_01273
yfcJ,yfcJ,putative MFS-type transporter YfcJ,4,4,1.0,9,4,,,,1173,1173,1173.0,HJHFJAOG_01719,MLMIAKCI_01142,AOHABJFI_01676,LCPJMJGF_01260
group_121,,hypothetical protein,4,4,1.0,9,3,,,,315,315,315.0,HJHFJAOG_00169,MLMIAKCI_00131,AOHABJFI_01854,LCPJMJGF_01248
galM,galM,Aldose 1-epimerase,4,4,1.0,9,2,,,,996,996,996.0,HJHFJAOG_01244,MLMIAKCI_01129,AOHABJFI_01454,LCPJMJGF_01272
sdhA,sdhA,L-serine dehydratase alpha chain,4,4,1.0,9,1,,,,882,882,882.0,HJHFJAOG_00168,MLMIAKCI_00130,AOHABJFI_01855,LCPJMJGF_01247
group_120,,hypothetical protein,4,4,1.0,8,3,,,,1095,1095,1095.0,HJHFJAOG_00164,MLMIAKCI_00358,AOHABJFI_00252,LCPJMJGF_00179
ybhL_1,ybhL_1,Inner membrane protein YbhL,4,4,1.0,8,2,,,,330,330,330.0,HJHFJAOG_00166,MLMIAKCI_00357,AOHABJFI_00250,LCPJMJGF_00181
dapF,dapF,Diaminopimelate epimerase,4,4,1.0,6,33,,,,1005,1005,1005.0,HJHFJAOG_00152,MLMIAKCI_00382,AOHABJFI_00458,LCPJMJGF_01507
clpX,clpX,ATP-dependent Clp protease ATP-binding subunit ClpX,4,4,1.0,6,32,,,,1266,1266,1266.0,HJHFJAOG_00148,MLMIAKCI_00386,AOHABJFI_00454,LCPJMJGF_01503
ftsW,ftsW,putative peptidoglycan glycosyltransferase FtsW,4,4,1.0,6,31,,,,1185,1185,1185.0,HJHFJAOG_00134,MLMIAKCI_00400,AOHABJFI_00440,LCPJMJGF_01489
fmtA,fmtA,Teichoic acid D-alanine hydrolase,4,4,1.0,6,30,,,,1104,1104,1104.0,HJHFJAOG_00161,MLMIAKCI_00373,AOHABJFI_00467,LCPJMJGF_01695
tuf,tuf,Elongation factor Tu,4,4,1.0,6,29,,,,1191,1191,1191.0,HJHFJAOG_00146,MLMIAKCI_00388,AOHABJFI_00452,LCPJMJGF_01501
